"LEAGUE","NAME","PLAYER ID","POS","SEASON","DY+/-","GP","EV P1/GP","PP P1/GP","P1/GP","EV G","EV A1","EV A2","EV P1","PP G","PP A1","PP A2","PP P1","SH G","SH A1","SH A2","EV SH%","PP SH%","SH%","TG","TP1","TP","TP/GP","EV%","Goals/P1","EV GF","EV GA","EV GF%","EV GF%Rel","OFF EV GF","OFF EV GA","eTOI/GP","P1/e60","DOB","AGE SEPT 15","AGE DEC 31","#","TEAM","HT","SHOOTS","DRAFT YEAR","NHL DRAFT","DRAFT TEAM","NHL TEAM","HEATMAP"
"WHL","Brendan Shinnimin","24399/brendan-shinnimin","F","2009","DY","64","0.2969","0.0000","0.2969","12","7","6","19","0","0","0","0","0","0","0","0.00","0.00","0.00","12","19","25","0.3906","100.00","63.16","37","26","58.73","- 1.17","118","79","12.43","1.4336","1991-01-07","18.69","18.98","24","","-","L","2009","","","-",""
"WHL","Darian Dziurzynski","25018/darian-dziurzynski","F","2009","DY","64","0.2500","0.0469","0.2969","9","7","6","16","1","2","0","3","0","0","0","0.00","0.00","0.00","10","19","25","0.3906","84.21","52.63","36","23","61.02","- 3.61","148","81","11.70","1.5223","1991-03-30","18.46","18.75","26","","-","L","2009","ARI (2011) - #141","ARI","-",""
"WHL","Malte Stromwall","31924/malte-stromwall","F","2012","DY","64","0.2344","0.0625","0.2969","9","6","5","15","2","2","3","4","0","0","0","0.00","0.00","0.00","11","19","27","0.4219","78.95","57.89","26","24","52.00","- 9.16","137","87","11.26","1.5815","1994-08-24","18.06","18.35","15","","-","R","2012","","","-",""
"WHL","Terrell Draude","37202/terrell-draude","F","2015","DY","64","0.2813","0.0156","0.2969","12","6","10","18","0","1","1","1","0","0","0","0.00","0.00","0.00","12","19","30","0.4688","94.74","63.16","43","29","59.72","- 0.36","149","99","12.44","1.4318","1997-03-21","18.48","18.78","21","CAL","-","L","2015","","","-",""
"WHL","Jacob Berglund","26153/jacob-berglund","F","2010","DY","71","0.2113","0.0563","0.2958","7","8","3","15","2","2","2","4","0","2","0","0.00","0.00","0.00","9","21","26","0.3662","78.95","47.37","25","51","32.89","- 15.49","120","128","12.58","1.4103","1991-11-17","18.83","19.12","10","","-","L","2010","","","-",""
"WHL","Carson Perreaux","32403/carson-perreaux","F","2013","DY","71","0.2676","0.0000","0.2958","11","8","3","19","0","0","0","0","1","1","0","0.00","0.00","0.00","12","21","24","0.3380","100.00","57.89","37","35","51.39","- 1.30","137","123","12.53","1.4161","1994-12-28","18.71","19.01","25","PA","-","L","2013","","","-",""
"WHL","Evan Weinger","37406/evan-weinger","F","2015","DY","61","0.2459","0.0492","0.2951","6","9","5","15","1","2","3","3","0","0","0","0.00","0.00","0.00","7","18","26","0.4262","83.33","38.89","24","23","51.06","- 5.31","146","113","10.81","1.6379","1997-04-18","18.41","18.70","25","POR","-","R","2015","","","-",""
"WHL","Cam Braes","24430/cam-braes","F","2009","DY","65","0.1538","0.1231","0.2923","4","6","2","10","3","5","4","8","1","0","0","0.00","0.00","0.00","8","19","25","0.3846","55.56","38.89","24","31","43.64","- 9.10","106","95","11.73","1.4954","1991-01-12","18.68","18.97","14","","-","L","2009","","","-",""
"WHL","Jesse Ismond","24803/jesse-ismond","F","2009","DY","65","0.2615","0.0308","0.2923","9","8","2","17","1","1","0","2","0","0","0","0.00","0.00","0.00","10","19","21","0.3231","89.47","52.63","29","33","46.77","- 0.87","91","100","12.37","1.4174","1991-03-01","18.54","18.83","18","","-","L","2009","","","-",""
"WHL","Alexander Viklund","24335/alexander-viklund","F","2009","DY","72","0.1111","0.1806","0.2917","5","3","4","8","7","6","0","13","0","0","0","0.00","0.00","0.00","12","21","25","0.3472","38.10","57.14","23","50","31.51","- 5.93","73","122","13.42","1.3043","1990-12-28","18.71","19.01","29","","-","L","2009","","","-",""
"WHL","Brett Stovin","32196/brett-stovin","F","2013","DY","55","0.2727","0.0182","0.2909","9","6","7","15","1","0","0","1","0","0","0","0.00","0.00","0.00","10","16","23","0.4182","93.75","62.50","25","23","52.08","- 5.54","136","100","11.25","1.5518","1994-10-31","18.88","19.17","38","SAS","-","R","2013","","","-",""
"WHL","Brandon Fushimi","34983/brandon-fushimi","F","2014","DY","62","0.1935","0.0645","0.2903","9","3","5","12","3","1","1","4","1","1","0","0.00","0.00","0.00","13","18","24","0.3871","75.00","75.00","30","25","54.55","- 3.61","107","77","12.58","1.3850","1996-02-25","18.56","18.85","25","VIC","-","R","2014","","","-",""
"WHL","Anthony Ast","32773/anthony-ast","F","2013","DY","38","0.2105","0.0789","0.2895","4","4","4","8","1","2","2","3","0","0","0","0.00","0.00","0.00","5","11","17","0.4474","72.73","45.45","26","31","45.61","12.03","45","89","14.12","1.2304","1995-02-11","18.59","18.89","18","VAN","-","R","2013","","","-",""
"WHL","Wyatt Johnson","33388/wyatt-johnson","F","2013","DY","56","0.2143","0.0000","0.2857","7","5","3","12","0","0","1","0","3","1","0","0.00","0.00","0.00","10","16","20","0.3571","100.00","58.33","28","29","49.12","- 1.45","89","87","13.33","1.2856","1995-05-05","18.36","18.66","21","RD","-","R","2013","","","-",""
"WHL","Ryan Graham","35502/ryan-graham","F","2014","DY","70","0.2143","0.0429","0.2857","11","4","3","15","2","1","0","3","2","0","0","0.00","0.00","0.00","15","20","23","0.3286","83.33","72.22","30","66","31.25","- 12.23","110","143","13.60","1.2606","1996-05-06","18.36","18.65","19","SAS","-","L","2014","","","-",""
"WHL","Jakob Stukel","37088/jakob-stukel","F","2015","DY","49","0.2857","0.0000","0.2857","5","9","2","14","0","0","0","0","0","0","0","0.00","0.00","0.00","5","14","16","0.3265","100.00","35.71","21","26","44.68","5.72","60","94","12.51","1.3703","1997-03-06","18.53","18.82","11","VAN","-","L","2015","VAN (2016) - #154","VAN","-",""
"WHL","Jordan Topping","37980/jordan-topping","F","2015","DY","56","0.2679","0.0179","0.2857","10","5","2","15","0","1","0","1","0","0","0","0.00","0.00","0.00","10","16","18","0.3214","93.75","62.50","28","30","48.28","11.26","67","114","12.73","1.3464","1997-07-20","18.15","18.45","12","TC","-","L","2015","","","-",""
"WHL","Evan Bloodoff","24239/evan-bloodoff","F","2009","DY","71","0.2394","0.0423","0.2817","9","8","1","17","3","0","0","3","0","0","0","0.00","0.00","0.00","12","20","21","0.2958","85.00","60.00","25","27","48.08","- 15.13","146","85","11.17","1.5125","1990-11-21","18.82","19.11","10","","-","L","2009","ARI (2009) - #157","ARI","-",""
"WHL","Tyler Robertson","36284/tyler-robertson","F","2015","DY","71","0.2535","0.0282","0.2817","8","10","1","18","2","0","1","2","0","0","0","0.00","0.00","0.00","10","20","22","0.3099","90.00","50.00","39","37","51.32","- 2.57","118","101","13.19","1.2812","1996-10-01","18.96","19.25","21","EDM","-","L","2015","","","-",""
"WHL","Dalibor Bortnak","24706/dalibor-bortnak","F","2009","DY","68","0.1912","0.0882","0.2794","4","9","6","13","4","2","3","6","0","0","0","0.00","0.00","0.00","8","19","28","0.4118","68.42","42.11","28","31","47.46","- 1.71","118","122","11.32","1.4805","1991-02-17","18.58","18.87","6","","-","R","2009","","","-",""
"WHL","Jaimen Yakubowski","31462/jaimen-yakubowski","F","2012","DY","68","0.2500","0.0294","0.2794","15","2","8","17","1","1","1","2","0","0","0","0.00","0.00","0.00","16","19","28","0.4118","89.47","84.21","38","34","52.78","13.41","100","154","11.98","1.3989","1994-05-28","18.30","18.59","22","","-","L","2012","","","-",""
"WHL","Travis Ewanyk","29050/travis-ewanyk","F","2011","DY","72","0.2222","0.0000","0.2778","12","4","6","16","0","0","1","0","4","0","0","0.00","0.00","0.00","16","20","27","0.3750","100.00","75.00","38","44","46.34","- 8.53","152","125","13.01","1.2811","1993-03-29","18.46","18.76","21","","-","L","2011","EDM (2011) - #74","EDM","-",""
"WHL","Joshua Winquist","29958/joshua-winquist","F","2011","DY","65","0.2154","0.0615","0.2769","8","6","5","14","0","4","1","4","0","0","0","0.00","0.00","0.00","8","18","24","0.3692","77.78","44.44","29","29","50.00","5.81","76","96","12.62","1.3163","1993-09-06","18.03","18.32","21","","-","L","2011","","","-",""
"WHL","Philip Tot","29960/philip-tot","F","2011","DY","58","0.2414","0.0345","0.2759","5","9","4","14","1","1","1","2","0","0","0","0.00","0.00","0.00","6","16","21","0.3621","87.50","37.50","21","34","38.18","- 8.71","98","111","11.87","1.3950","1993-09-06","18.03","18.32","17","","-","L","2011","","","-",""
"WHL","Brock Hirsche","26783/brock-hirsche","F","2010","DY","69","0.2174","0.0435","0.2754","10","5","4","15","2","1","2","3","1","0","0","0.00","0.00","0.00","13","19","25","0.3623","83.33","66.67","28","53","34.57","0.64","76","148","12.91","1.2793","1992-03-02","18.54","18.83","10","","-","R","2010","","","-",""
"WHL","Shane Danyluk","30452/shane-danyluk","F","2012","DY","51","0.2353","0.0196","0.2745","6","6","1","12","0","1","1","1","1","0","0","0.00","0.00","0.00","7","14","16","0.3137","92.31","46.15","28","44","38.89","- 5.44","82","103","13.83","1.1909","1994-01-14","18.67","18.96","20","","-","L","2012","","","-",""
"WHL","Austin Carroll","31009/austin-carroll","F","2012","DY","62","0.2581","0.0161","0.2742","7","9","1","16","1","0","2","1","0","0","0","0.00","0.00","0.00","8","17","20","0.3226","94.12","47.06","29","38","43.28","3.99","112","173","11.73","1.4031","1994-03-26","18.47","18.76","21","","-","R","2012","CGY (2014) - #184","CGY","-",""
"WHL","Jordan Peddle","24832/jordan-peddle","F","2009","DY","55","0.1818","0.0909","0.2727","7","3","3","10","4","1","1","5","0","0","0","0.00","0.00","0.00","11","15","19","0.3455","66.67","73.33","22","19","53.66","- 6.24","118","79","11.19","1.4627","1991-03-05","18.53","18.82","15","","-","L","2009","","","-",""
"WHL","Marek Kalus","29748/marek-kalus","F","2011","DY","22","0.1818","0.0909","0.2727","2","2","2","4","2","0","0","2","0","0","0","0.00","0.00","0.00","4","6","8","0.3636","66.67","66.67","9","13","40.91","- 22.63","61","35","11.67","1.4021","1993-07-22","18.15","18.44","12","","-","L","2011","","","-",""
"WHL","Nikita Soshnin","37222/nikita-soshnin","F","2015","DY","70","0.1571","0.1143","0.2714","5","6","5","11","5","3","3","8","0","0","0","0.00","0.00","0.00","10","19","27","0.3857","57.89","52.63","33","42","44.00","9.49","88","167","12.49","1.3043","1997-03-23","18.48","18.77","8","SAS","-","L","2015","","","-",""
"WHL","Cal Babych","36715/cal-babych","F","2015","DY","52","0.2692","0.0000","0.2692","7","7","1","14","0","0","0","0","0","0","0","0.00","0.00","0.00","7","14","15","0.2885","100.00","50.00","20","20","50.00","1.87","103","111","10.80","1.4952","1997-01-18","18.66","18.95","16","CAL/PG","-","R","2015","","","-",""
"WHL","Tyler Alos","28581/tyler-alos","F","2011","DY","67","0.2388","0.0299","0.2687","5","11","1","16","1","1","0","2","0","0","0","0.00","0.00","0.00","6","18","19","0.2836","88.89","33.33","26","41","38.81","- 1.01","86","130","12.24","1.3173","1993-01-27","18.63","18.93","13","","-","R","2011","","","-",""
"WHL","Matej Stransky","29696/matej-stransky","F","2011","DY","71","0.2394","0.0282","0.2676","13","4","7","17","1","1","0","2","0","0","0","0.00","0.00","0.00","14","19","26","0.3662","89.47","73.68","43","30","58.90","- 1.17","170","113","11.78","1.3633","1993-07-11","18.18","18.47","14","","-","R","2011","DAL (2011) - #165","DAL","DAL",""
"WHL","Justin Hickman","30950/justin-hickman","F","2012","DY","71","0.1972","0.0282","0.2676","10","4","3","14","1","1","0","2","1","2","0","0.00","0.00","0.00","12","19","22","0.3099","87.50","68.75","29","50","36.71","- 0.25","85","145","13.02","1.2337","1994-03-18","18.49","18.79","9","","-","R","2012","","","-",""
"WHL","Thomas Foster","35191/thomas-foster","F","2014","DY","71","0.2394","0.0000","0.2676","7","10","4","17","0","0","1","0","1","1","0","0.00","0.00","0.00","8","19","24","0.3380","100.00","41.18","31","52","37.35","- 12.23","118","120","13.16","1.2205","1996-03-27","18.47","18.76","16","VAN","-","L","2014","","","-",""
"WHL","Levi Bews","31118/levi-bews","F","2012","DY","68","0.2500","0.0147","0.2647","9","8","2","17","1","0","0","1","0","0","0","0.00","0.00","0.00","10","18","20","0.2941","94.44","55.56","27","34","44.26","- 8.35","121","109","11.74","1.3528","1994-04-10","18.43","18.73","39","","-","R","2012","","","-",""
"WHL","Tristan Sieben","31741/tristan-sieben","F","2012","DY","34","0.2353","0.0294","0.2647","4","4","5","8","1","0","0","1","0","0","0","0.00","0.00","0.00","5","9","14","0.4118","88.89","55.56","16","7","69.57","4.38","103","55","10.20","1.5564","1994-07-13","18.17","18.47","25","","-","L","2012","","","-",""
"WHL","Layne Bensmiller","36647/layne-bensmiller","F","2015","DY","34","0.2647","0.0000","0.2647","6","3","2","9","0","0","0","0","0","0","0","0.00","0.00","0.00","6","9","11","0.3235","100.00","66.67","12","8","60.00","1.50","86","61","10.26","1.5481","1997-01-09","18.68","18.98","14","CAL","-","R","2015","","","-",""
"WHL","Spencer Main","26747/spencer-main","F","2010","DY","53","0.1509","0.0566","0.2642","5","3","2","8","1","2","2","3","2","1","1","0.00","0.00","0.00","8","14","19","0.3585","72.73","54.55","15","25","37.50","- 7.35","74","91","11.48","1.3807","1992-02-27","18.55","18.84","16","","-","R","2010","","","-",""
"WHL","Calder Brooks","31934/calder-brooks","F","2012","DY","53","0.1509","0.0566","0.2642","2","6","7","8","2","1","2","3","1","2","1","0.00","0.00","0.00","5","14","24","0.4528","72.73","36.36","21","17","55.26","- 1.88","124","93","10.92","1.4519","1994-08-26","18.05","18.35","19","","-","L","2012","","","-",""
"WHL","Colten Mayor","29502/colten-mayor","F","2011","DY","65","0.2462","0.0154","0.2615","7","9","1","16","1","0","1","1","0","0","0","0.00","0.00","0.00","8","17","19","0.2923","94.12","47.06","23","15","60.53","- 3.62","136","76","10.51","1.4937","1993-06-04","18.28","18.58","12","","-","L","2011","","","-",""
"WHL","Matt Mackay","24257/matt-mackay","F","2009","DY","31","0.1935","0.0645","0.2581","4","2","1","6","2","0","0","2","0","0","0","0.00","0.00","0.00","6","8","9","0.2903","75.00","75.00","12","38","24.00","- 8.17","37","78","14.03","1.1040","1990-11-27","18.80","19.09","17","","-","R","2009","","","-",""
"WHL","Lane Bauer","35471/lane-bauer","F","2014","DY","47","0.2128","0.0426","0.2553","5","5","3","10","2","0","1","2","0","0","0","0.00","0.00","0.00","7","12","16","0.3404","83.33","58.33","18","11","62.07","1.62","107","70","10.57","1.4494","1996-05-02","18.37","18.66","25","EDM","-","L","2014","","","-",""
"WHL","Juraj Bezuch","30312/juraj-bezuch","F","2012","DY","67","0.2388","0.0149","0.2537","7","9","3","16","1","0","1","1","0","0","0","0.00","0.00","0.00","8","17","21","0.3134","94.12","47.06","29","32","47.54","5.59","112","155","11.33","1.3440","1993-12-20","18.74","19.03","9","","-","L","2012","","","-",""
"WHL","Charles Wells","24376/charles-wells","F","2009","DY","56","0.2321","0.0179","0.2500","4","9","1","13","1","0","0","1","0","0","0","0.00","0.00","0.00","5","14","15","0.2679","92.86","35.71","18","19","48.65","- 5.52","104","88","10.86","1.3806","1991-01-04","18.70","18.99","14","","-","R","2009","","","-",""
"WHL","Cody Sylvester","27059/cody-sylvester","F","2010","DY","68","0.2353","0.0000","0.2500","9","7","7","16","0","0","1","0","1","0","0","0.00","0.00","0.00","10","17","25","0.3676","100.00","56.25","35","23","60.34","8.83","102","96","11.92","1.2584","1992-04-13","18.42","18.72","16","","-","L","2010","","","-",""
"WHL","Curtis Valk","28660/curtis-valk","F","2011","DY","56","0.2500","0.0000","0.2500","8","6","0","14","0","0","3","0","0","0","0","0.00","0.00","0.00","8","14","17","0.3036","100.00","57.14","24","14","63.16","7.29","100","79","10.98","1.3657","1993-02-08","18.60","18.90","18","","-","L","2011","","","FLA",""
"WHL","Nikita Milyokhin","36828/nikita-milyokhin","F","2015","DY","16","0.1875","0.0625","0.2500","1","2","0","3","0","1","0","1","0","0","0","0.00","0.00","0.00","1","4","4","0.2500","75.00","25.00","4","10","28.57","- 1.28","20","47","11.66","1.2859","1997-02-02","18.62","18.91","10","LET","-","R","2015","","","-",""
"WHL","Jared Bethune","36730/jared-bethune","F","2015","DY","61","0.1803","0.0492","0.2459","5","6","5","11","1","2","0","3","0","1","0","0.00","0.00","0.00","6","15","20","0.3279","78.57","42.86","25","47","34.72","- 13.51","109","117","12.71","1.1607","1997-01-20","18.65","18.95","21","PG","-","L","2015","","","-",""
"WHL","Stephane Legault","28855/stephane-legault","F","2011","DY","57","0.2105","0.0351","0.2456","6","6","11","12","1","1","0","2","0","0","0","0.00","0.00","0.00","7","14","25","0.4386","85.71","50.00","32","24","57.14","1.44","127","101","11.80","1.2494","1993-03-03","18.53","18.83","7","","-","L","2011","","","-",""
"WHL","Connor Sanvido","30041/connor-sanvido","F","2012","DY","58","0.1379","0.1034","0.2414","5","3","3","8","3","3","0","6","0","0","0","0.00","0.00","0.00","8","14","17","0.2931","57.14","57.14","15","36","29.41","- 9.34","81","128","11.70","1.2384","1993-09-26","18.97","19.26","34","","-","R","2012","","","-",""
"WHL","Brooks Maxwell","31052/brooks-maxwell","F","2012","DY","54","0.1667","0.0741","0.2407","3","6","5","9","3","1","3","4","0","0","0","0.00","0.00","0.00","6","13","21","0.3889","69.23","46.15","22","27","44.90","- 1.47","83","96","12.43","1.1620","1994-03-31","18.46","18.75","19","","-","R","2012","","","-",""
"WHL","Adam Rossignol","30124/adam-rossignol","F","2012","DY","71","0.1831","0.0423","0.2394","7","6","4","13","2","1","0","3","0","1","0","0.00","0.00","0.00","9","17","21","0.2958","81.25","56.25","28","33","45.90","- 8.60","127","106","11.80","1.2173","1993-10-16","18.91","19.21","16","","-","L","2012","","","-",""
"WHL","Brendan Rouse","26502/brendan-rouse","F","2010","DY","67","0.1642","0.0448","0.2388","2","9","5","11","3","0","4","3","1","1","1","0.00","0.00","0.00","6","16","26","0.3881","78.57","35.71","27","37","42.19","0.30","80","111","13.03","1.0996","1992-01-28","18.63","18.93","16","","-","L","2010","","","-",""
"WHL","Sam Fioretti","29829/sam-fioretti","F","2011","DY","67","0.1791","0.0299","0.2388","5","7","5","12","2","0","2","2","1","1","0","0.00","0.00","0.00","8","16","23","0.3433","85.71","50.00","35","39","47.30","- 5.04","123","112","12.69","1.1289","1993-08-07","18.11","18.40","11","","-","R","2011","","","-",""
"WHL","Ryley Lindgren","34689/ryley-lindgren","F","2014","DY","67","0.1940","0.0299","0.2388","7","6","1","13","1","1","0","2","1","0","0","0.00","0.00","0.00","9","16","17","0.2537","86.67","53.33","19","46","29.23","- 23.08","147","134","11.49","1.2466","1996-01-20","18.65","18.95","26","BDN","-","R","2014","","","-",""
"WHL","Chad Butcher","34732/chad-butcher","F","2014","DY","63","0.2381","0.0000","0.2381","6","9","9","15","0","0","1","0","0","0","0","0.00","0.00","0.00","6","15","25","0.3968","100.00","40.00","34","20","62.96","9.95","123","109","11.65","1.2260","1996-01-25","18.64","18.93","21","MH","-","R","2014","","","-",""
